5 Minutes	Lane 1 Occ (%)	Lane 2 Occ (%)	Lane 3 Occ (%)	Occupancy (%)	# Lane Points	% Observed
11/08/2015 13:05	10.48	9.3	8.63	9.47	3	100
11/08/2015 13:10	8.59	9.51	8.22	8.77	3	100
11/08/2015 13:15	9.55	10.33	8.1	9.33	3	100
11/08/2015 13:20	11.31	11.08	9.29	10.56	3	100
11/08/2015 13:25	9.19	9.66	8.25	9.03	3	100
11/08/2015 13:30	11.94	11.38	9.57	10.96	3	100
11/08/2015 13:35	10.2	10.23	8.87	9.77	3	100
11/08/2015 13:40	10.21	10.72	9.13	10.02	3	100
11/08/2015 13:45	9.89	9.59	7.67	9.05	3	100
11/08/2015 13:50	11.49	10.85	9.37	10.57	3	100
11/08/2015 13:55	10.31	10.02	8.86	9.73	3	100
11/08/2015 14:00	11.6	10.44	8.84	10.29	3	100
11/08/2015 14:05	10.68	10.36	9.63	10.22	3	100
11/08/2015 14:10	10.33	10.68	8.57	9.86	3	100
11/08/2015 14:15	12.09	11.69	9.28	11.02	3	100
11/08/2015 14:20	9.97	10.27	9.71	9.98	3	100
11/08/2015 14:25	10.92	11.09	9.2	10.4	3	100
11/08/2015 14:30	10.27	10.91	7.99	9.72	3	100
11/08/2015 14:35	12.23	11.4	10.53	11.39	3	100
11/08/2015 14:40	12.5	11.31	9.78	11.2	3	100
11/08/2015 14:45	10.01	9.93	8.98	9.64	3	100
11/08/2015 14:50	10.94	9.74	8.79	9.82	3	100
11/08/2015 14:55	9.48	10.78	8.94	9.73	3	100
11/08/2015 15:00	9.1	7.74	7.86	8.23	3	100
11/08/2015 15:05	10.51	10.41	8.48	9.8	3	100
11/08/2015 15:10	9.51	10.63	8.56	9.57	3	100
11/08/2015 15:15	9.71	10.05	9.06	9.61	3	100
11/08/2015 15:20	10.4	9.68	8.86	9.65	3	100
11/08/2015 15:25	10.23	11.13	9.05	10.14	3	100
11/08/2015 15:30	11.05	11.2	9.7	10.65	3	100
11/08/2015 15:35	10.07	10.97	10.02	10.35	3	100
11/08/2015 15:40	11.04	10.95	9.9	10.63	3	100
11/08/2015 15:45	9.81	9.73	9.05	9.53	3	100
11/08/2015 15:50	10.5	10.92	8.64	10.02	3	100
11/08/2015 15:55	10.06	10.89	8.25	9.73	3	100
11/08/2015 16:00	11.85	11.62	9.86	11.11	3	100
11/08/2015 16:05	10.65	10.86	9.98	10.5	3	100
11/08/2015 16:10	11.1	10.69	9.35	10.38	3	100
11/08/2015 16:15	11.43	11.47	10.48	11.13	3	100
11/08/2015 16:20	10.94	10.75	9.39	10.36	3	100
11/08/2015 16:25	10.99	10.24	8.93	10.05	3	100
11/08/2015 16:30	11.75	10.39	8.62	10.25	3	100
11/08/2015 16:35	10.94	10.83	8.3	10.02	3	100
11/08/2015 16:40	10.79	9.86	8.68	9.78	3	100
11/08/2015 16:45	10.53	11.73	9.67	10.64	3	100
11/08/2015 16:50	10.45	9.75	8.23	9.48	3	100
11/08/2015 16:55	10.76	10.01	7.79	9.52	3	100
11/08/2015 17:00	11.51	12.29	9.1	10.97	3	100
11/08/2015 17:05	9.23	10.74	8.17	9.38	3	100
11/08/2015 17:10	9.73	10.53	9.64	9.97	3	100
11/08/2015 17:15	9.29	9.81	8.66	9.25	3	100
11/08/2015 17:20	10.01	10.61	9.73	10.12	3	100
11/08/2015 17:25	10.45	9.99	8.69	9.71	3	100
11/08/2015 17:30	9.61	10.51	8.04	9.39	3	100
11/08/2015 17:35	11.23	11.58	10.17	10.99	3	100
11/08/2015 17:40	8.71	9.41	7.6	8.57	3	100
11/08/2015 17:45	10.95	10.73	8.91	10.2	3	100
11/08/2015 17:50	10.12	10.42	8.88	9.81	3	100
11/08/2015 17:55	10.4	10.91	8.34	9.88	3	100
11/08/2015 18:00	9.57	9.6	6.93	8.7	3	100
11/08/2015 18:05	7.09	7.63	6.63	7.12	3	100
11/08/2015 18:10	8.25	7.89	6.86	7.67	3	100
11/08/2015 18:15	8.25	8.34	7.58	8.06	3	100
11/08/2015 18:20	9.2	8.17	6.32	7.9	3	100
11/08/2015 18:25	9.14	9.27	7.13	8.51	3	100
11/08/2015 18:30	9.39	9.58	8.25	9.07	3	100
11/08/2015 18:35	9.63	9.99	8.78	9.47	3	100
11/08/2015 18:40	10.11	10	8.56	9.56	3	100
11/08/2015 18:45	10.99	10.11	8.1	9.73	3	100
11/08/2015 18:50	10.93	10.11	8.43	9.82	3	100
11/08/2015 18:55	10.04	9.93	8.4	9.46	3	100
11/08/2015 19:00	8.02	7.61	5.78	7.14	3	100
11/08/2015 19:05	9.9	9.19	7.84	8.98	3	100
11/08/2015 19:10	9.09	8.92	7.4	8.47	3	100
11/08/2015 19:15	8.49	8.4	5.67	7.52	3	100
11/08/2015 19:20	10.52	9.87	7.2	9.2	3	100
11/08/2015 19:25	9.59	9.36	7.71	8.89	3	100
11/08/2015 19:30	9.66	8.54	6.36	8.19	3	100
11/08/2015 19:35	9.16	9.64	7.56	8.79	3	100
11/08/2015 19:40	9.55	10.55	7.47	9.19	3	100
11/08/2015 19:45	8.97	9.18	7.03	8.39	3	100
11/08/2015 19:50	8.3	8.82	6.54	7.89	3	100
11/08/2015 19:55	9.43	9.87	6.99	8.76	3	100
11/08/2015 20:00	8.42	8.91	7.29	8.21	3	100
11/08/2015 20:05	10.41	9.01	6.68	8.7	3	100
11/08/2015 20:10	8.69	8.75	6.38	7.94	3	100
11/08/2015 20:15	9.07	9	5.85	7.97	3	100
11/08/2015 20:20	9.2	8.08	7.25	8.18	3	100
11/08/2015 20:25	8.94	7.94	6.37	7.75	3	100
11/08/2015 20:30	8.5	7.87	5.6	7.32	3	100
11/08/2015 20:35	8.7	8.19	7.62	8.17	3	100
11/08/2015 20:40	7.69	8.04	5.76	7.16	3	100
11/08/2015 20:45	7.26	7.91	5.93	7.03	3	100
11/08/2015 20:50	8.21	8.83	6.53	7.86	3	100
11/08/2015 20:55	8.18	7.48	5.9	7.19	3	100
11/08/2015 21:00	7.45	7.64	5.63	6.91	3	100
11/08/2015 21:05	7.89	6.35	4.57	6.27	3	100
11/08/2015 21:10	8.42	7.22	6.04	7.23	3	100
11/08/2015 21:15	7.23	6.31	4.8	6.11	3	100
11/08/2015 21:20	8.21	7.46	5.66	7.11	3	100
11/08/2015 21:25	7.15	7.26	4.75	6.39	3	100
11/08/2015 21:30	6.46	6.24	4.56	5.75	3	100
11/08/2015 21:35	8.3	7.59	6.26	7.38	3	100
11/08/2015 21:40	5.44	6.21	4.43	5.36	3	100
11/08/2015 21:45	6.93	7.13	5.29	6.45	3	100
11/08/2015 21:50	6.16	6.59	4.17	5.64	3	100
11/08/2015 21:55	7.02	5.9	5.19	6.04	3	100
11/08/2015 22:00	5.85	7.55	4.49	5.96	3	100
11/08/2015 22:05	5.78	5.93	5.46	5.72	3	100
11/08/2015 22:10	6.03	5.93	4.57	5.51	3	100
11/08/2015 22:15	5.5	6	4.3	5.27	3	100
11/08/2015 22:20	5.98	5.37	4.66	5.34	3	100
11/08/2015 22:25	5.13	5.62	4.4	5.05	3	100
11/08/2015 22:30	4.78	5.53	2.78	4.36	3	100
11/08/2015 22:35	4.42	4.34	4.06	4.27	3	100
11/08/2015 22:40	5.08	6.21	3.84	5.04	3	100
11/08/2015 22:45	4.17	4.96	4.08	4.4	3	100
11/08/2015 22:50	3.99	3.89	3.49	3.79	3	100
11/08/2015 22:55	3.39	4.24	2.85	3.49	3	100
11/08/2015 23:00	3.77	3.66	2.83	3.42	3	100
11/08/2015 23:05	4.16	4.44	3.35	3.98	3	100
11/08/2015 23:10	4.18	4.08	2.97	3.74	3	100
11/08/2015 23:15	3.27	4.94	3.06	3.76	3	100
11/08/2015 23:20	3.37	4.45	3.27	3.7	3	100
11/08/2015 23:25	3.77	4.25	3.65	3.89	3	100
11/08/2015 23:30	3.67	4.31	3	3.66	3	100
11/08/2015 23:35	2.84	3.77	2.76	3.12	3	100
11/08/2015 23:40	3.55	3.87	3.01	3.48	3	100
11/08/2015 23:45	2.99	3.33	2.64	2.99	3	100
11/08/2015 23:50	3.13	3.36	2.54	3.01	3	100
11/08/2015 23:55	3.41	3.73	2.36	3.17	3	100
