5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Lane 4 Flow (Veh/5 Minutes)	Lane 5 Flow (Veh/5 Minutes)	Lane 6 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/03/2015 15:15	99	114	93	88	78	64	536	6	100
11/03/2015 15:20	94	101	100	107	89	59	550	6	100
11/03/2015 15:25	93	107	89	86	85	66	526	6	100
11/03/2015 15:30	110	104	95	92	91	82	574	6	100
11/03/2015 15:35	95	105	91	91	79	66	527	6	100
11/03/2015 15:40	107	94	84	96	77	57	515	6	100
11/03/2015 15:45	104	105	84	109	78	62	542	6	100
11/03/2015 15:50	107	119	98	91	70	51	536	6	100
11/03/2015 15:55	97	106	88	101	78	72	542	6	100
11/03/2015 16:00	94	106	100	100	65	67	532	6	100
11/03/2015 16:05	77	84	94	90	66	59	470	6	100
11/03/2015 16:10	93	107	93	76	77	64	510	6	100
11/03/2015 16:15	95	107	103	112	80	53	550	6	100
11/03/2015 16:20	111	108	94	106	68	51	538	6	100
11/03/2015 16:25	95	95	97	95	89	63	534	6	100
11/03/2015 16:30	103	106	101	91	75	46	522	6	100
11/03/2015 16:35	102	103	99	107	72	74	557	6	100
11/03/2015 16:40	87	103	85	84	82	74	515	6	100
11/03/2015 16:45	101	107	88	108	81	63	548	6	100
11/03/2015 16:50	116	113	104	88	68	74	563	6	100
11/03/2015 16:55	107	114	112	102	80	66	581	6	100
11/03/2015 17:00	110	123	112	87	75	64	571	6	100
11/03/2015 17:05	124	124	116	107	72	60	603	6	100
11/03/2015 17:10	129	116	102	94	84	59	584	6	100
11/03/2015 17:15	116	120	118	114	80	58	606	6	100
11/03/2015 17:20	134	123	107	111	85	67	627	6	100
11/03/2015 17:25	117	111	104	88	73	61	554	6	100
11/03/2015 17:30	95	97	103	89	78	58	520	6	100
11/03/2015 17:35	100	102	122	112	89	54	579	6	100
11/03/2015 17:40	87	87	104	103	87	63	531	6	100
11/03/2015 17:45	96	93	100	103	75	74	541	6	100
11/03/2015 17:50	102	105	106	113	82	74	582	6	100
11/03/2015 17:55	77	66	78	90	75	64	450	6	100
11/03/2015 18:00	96	103	106	88	83	70	546	6	100
11/03/2015 18:05	94	98	94	99	66	76	527	6	100
11/03/2015 18:10	101	107	94	88	81	65	536	6	100
11/03/2015 18:15	107	119	93	107	90	76	592	6	100
11/03/2015 18:20	108	106	94	103	85	60	556	6	100
11/03/2015 18:25	81	86	91	96	82	62	498	6	100
11/03/2015 18:30	71	84	75	87	74	73	464	6	100
11/03/2015 18:35	84	104	94	102	88	69	541	6	100
11/03/2015 18:40	74	101	99	97	76	59	506	6	100
11/03/2015 18:45	64	84	78	91	91	62	470	6	100
11/03/2015 18:50	66	81	82	97	73	65	464	6	100
11/03/2015 18:55	55	71	69	77	70	77	419	6	100
11/03/2015 19:00	62	66	75	80	78	50	411	6	100
11/03/2015 19:05	56	60	70	76	61	55	378	6	100
11/03/2015 19:10	58	70	80	67	72	67	414	6	100
11/03/2015 19:15	70	66	65	64	69	48	382	6	100
11/03/2015 19:20	55	76	71	69	68	60	399	6	100
11/03/2015 19:25	56	71	49	70	75	50	371	6	100
11/03/2015 19:30	51	60	50	69	60	41	331	6	100
11/03/2015 19:35	48	61	61	66	65	51	352	6	100
11/03/2015 19:40	40	54	60	68	77	44	343	6	100
11/03/2015 19:45	43	48	53	59	65	51	319	6	100
11/03/2015 19:50	47	59	43	48	40	51	288	6	100
11/03/2015 19:55	51	50	49	70	42	48	310	6	100
11/03/2015 20:00	42	48	48	51	54	38	281	6	100
11/03/2015 20:05	38	45	48	50	57	36	274	6	100
11/03/2015 20:10	46	62	60	62	52	36	318	6	100
11/03/2015 20:15	39	58	45	43	50	38	273	6	100
11/03/2015 20:20	32	45	47	49	44	37	254	6	100
11/03/2015 20:25	31	39	31	45	47	32	225	6	100
11/03/2015 20:30	44	53	56	61	44	42	300	6	100
11/03/2015 20:35	34	39	46	63	46	38	266	6	100
11/03/2015 20:40	37	51	37	48	46	33	252	6	100
11/03/2015 20:45	36	46	50	56	46	31	265	6	100
11/03/2015 20:50	32	43	33	45	53	30	236	6	100
11/03/2015 20:55	44	44	54	36	44	39	261	6	100
11/03/2015 21:00	33	46	48	45	36	32	240	6	100
11/03/2015 21:05	25	43	37	33	41	24	203	6	100
11/03/2015 21:10	41	47	44	47	32	36	247	6	100
11/03/2015 21:15	39	42	42	49	40	42	254	6	100
11/03/2015 21:20	43	51	36	61	49	39	279	6	100
11/03/2015 21:25	33	45	38	48	47	41	252	6	100
11/03/2015 21:30	38	37	39	38	29	22	203	6	100
11/03/2015 21:35	26	30	33	48	40	21	198	6	100
11/03/2015 21:40	34	41	47	48	42	23	235	6	100
11/03/2015 21:45	31	38	32	33	42	20	196	6	100
11/03/2015 21:50	29	37	26	37	36	31	196	6	100
11/03/2015 21:55	29	39	37	37	27	20	189	6	100
11/03/2015 22:00	24	31	40	38	36	22	191	6	100
11/03/2015 22:05	29	41	43	28	46	32	219	6	100
11/03/2015 22:10	29	34	34	42	35	23	197	6	100
11/03/2015 22:15	31	35	33	32	35	30	196	6	100
11/03/2015 22:20	30	34	38	28	39	32	201	6	100
11/03/2015 22:25	25	29	21	27	31	28	161	6	100
11/03/2015 22:30	18	17	30	26	24	17	132	6	100
11/03/2015 22:35	19	24	18	22	31	12	126	6	100
11/03/2015 22:40	25	32	27	34	19	9	146	6	100
11/03/2015 22:45	18	28	20	26	22	17	131	6	100
11/03/2015 22:50	23	30	21	19	23	17	133	6	100
11/03/2015 22:55	14	27	17	15	23	18	114	6	100
11/03/2015 23:00	22	22	18	19	19	11	111	6	100
11/03/2015 23:05	16	18	24	22	22	23	125	6	100
11/03/2015 23:10	19	24	28	9	19	5	104	6	100
11/03/2015 23:15	18	20	19	21	24	8	110	6	100
11/03/2015 23:20	14	18	17	18	10	13	90	6	100
11/03/2015 23:25	15	19	19	15	19	14	101	6	100
11/03/2015 23:30	13	16	16	20	16	15	96	6	100
11/03/2015 23:35	15	21	17	11	16	9	89	6	100
11/03/2015 23:40	20	22	22	13	12	9	98	6	100
11/03/2015 23:45	11	12	9	13	13	9	67	6	100
11/03/2015 23:50	14	18	13	12	13	11	81	6	100
11/03/2015 23:55	10	21	11	22	20	11	95	6	100
11/04/2015 00:00	9	12	6	13	12	14	66	6	100
11/04/2015 00:05	12	20	11	15	18	11	87	6	100
11/04/2015 00:10	14	15	12	7	10	9	67	6	100
11/04/2015 00:15	5	14	14	16	16	7	72	6	100
11/04/2015 00:20	7	12	9	15	7	5	55	6	100
11/04/2015 00:25	5	7	7	12	16	10	57	6	100
11/04/2015 00:30	10	13	8	12	9	7	59	6	100
11/04/2015 00:35	11	13	10	7	14	7	62	6	100
11/04/2015 00:40	3	8	11	13	8	8	51	6	100
11/04/2015 00:45	4	8	7	5	3	9	36	6	100
11/04/2015 00:50	8	10	10	8	8	7	51	6	100
11/04/2015 00:55	0	2	10	10	9	13	44	6	100
11/04/2015 01:00	4	7	8	3	7	3	32	6	100
11/04/2015 01:05	2	15	4	3	11	6	41	6	100
11/04/2015 01:10	6	7	7	7	6	2	35	6	100
11/04/2015 01:15	7	11	10	3	5	3	39	6	100
11/04/2015 01:20	10	14	13	10	8	9	64	6	100
11/04/2015 01:25	6	14	9	8	6	5	48	6	100
11/04/2015 01:30	2	7	12	6	7	3	37	6	100
11/04/2015 01:35	12	14	2	7	5	3	43	6	100
11/04/2015 01:40	2	10	9	5	5	6	37	6	100
11/04/2015 01:45	10	7	8	12	12	4	53	6	100
11/04/2015 01:50	9	8	10	9	6	3	45	6	100
11/04/2015 01:55	7	9	10	6	7	4	43	6	100
11/04/2015 02:00	8	9	11	11	5	8	52	6	100
11/04/2015 02:05	4	10	5	8	7	6	40	6	100
11/04/2015 02:10	5	6	5	8	5	4	33	6	100
11/04/2015 02:15	11	10	8	5	3	2	39	6	100
11/04/2015 02:20	6	4	6	6	9	2	33	6	100
11/04/2015 02:25	9	8	12	5	5	3	42	6	100
11/04/2015 02:30	8	5	12	8	6	4	43	6	100
11/04/2015 02:35	5	7	7	6	5	4	34	6	100
11/04/2015 02:40	7	7	7	11	8	3	43	6	100
11/04/2015 02:45	7	7	12	9	5	5	45	6	100
11/04/2015 02:50	7	17	9	6	8	3	50	6	100
11/04/2015 02:55	8	9	15	11	7	3	53	6	100
11/04/2015 03:00	8	7	9	9	8	3	44	6	100
11/04/2015 03:05	8	20	7	9	6	4	54	6	100
11/04/2015 03:10	13	15	12	8	6	4	58	6	100
11/04/2015 03:15	14	13	17	12	7	6	69	6	100
11/04/2015 03:20	7	11	17	11	8	7	61	6	100
11/04/2015 03:25	15	24	15	13	11	6	84	6	100
11/04/2015 03:30	18	18	18	17	12	6	89	6	100
11/04/2015 03:35	20	28	18	24	13	10	113	6	100
11/04/2015 03:40	26	20	20	14	17	10	107	6	100
11/04/2015 03:45	28	21	13	13	14	7	96	6	100
11/04/2015 03:50	24	25	21	13	9	6	98	6	100
11/04/2015 03:55	16	26	20	14	14	4	94	6	100
11/04/2015 04:00	34	34	32	18	12	10	140	6	100
11/04/2015 04:05	34	31	27	14	13	10	129	6	100
11/04/2015 04:10	40	41	22	28	13	8	152	6	100
11/04/2015 04:15	44	48	37	23	21	14	187	6	100
11/04/2015 04:20	50	42	41	33	20	14	200	6	100
11/04/2015 04:25	50	42	31	22	23	13	181	6	100
11/04/2015 04:30	66	63	54	42	23	15	263	6	100
11/04/2015 04:35	68	72	50	40	28	15	273	6	100
11/04/2015 04:40	72	64	49	42	36	19	282	6	100
11/04/2015 04:45	68	70	67	42	31	23	301	6	100
11/04/2015 04:50	75	74	66	53	33	20	321	6	100
11/04/2015 04:55	94	78	62	46	31	14	325	6	100
11/04/2015 05:00	101	90	78	74	32	36	411	6	100
11/04/2015 05:05	100	93	83	71	37	40	424	6	100
11/04/2015 05:10	123	120	95	78	52	25	493	6	100
11/04/2015 05:15	135	125	100	79	62	37	538	6	100
11/04/2015 05:20	176	139	118	111	68	36	648	6	100
11/04/2015 05:25	164	147	128	111	68	58	676	6	100
11/04/2015 05:30	158	146	123	112	78	62	679	6	100
11/04/2015 05:35	182	151	138	114	87	53	725	6	100
11/04/2015 05:40	141	129	135	122	87	84	698	6	100
11/04/2015 05:45	120	117	120	116	91	88	652	6	100
11/04/2015 05:50	121	114	88	116	91	104	634	6	100
11/04/2015 05:55	112	95	71	92	93	78	541	6	100
11/04/2015 06:00	103	103	94	84	72	64	520	6	100
11/04/2015 06:05	90	83	80	82	64	51	450	6	100
11/04/2015 06:10	108	101	85	80	69	55	498	6	100
11/04/2015 06:15	100	93	72	81	54	43	443	6	100
11/04/2015 06:20	93	102	73	70	45	31	414	6	100
11/04/2015 06:25	99	106	87	69	64	31	456	6	100
11/04/2015 06:30	101	102	88	72	63	41	467	6	100
11/04/2015 06:35	105	103	81	80	67	39	475	6	100
11/04/2015 06:40	72	67	52	64	67	74	396	6	100
11/04/2015 06:45	106	87	71	70	69	63	466	6	100
11/04/2015 06:50	102	88	66	59	64	50	429	6	100
11/04/2015 06:55	89	87	64	62	61	42	405	6	100
11/04/2015 07:00	82	68	55	58	57	45	365	6	100
11/04/2015 07:05	115	93	84	76	80	63	511	6	100
11/04/2015 07:10	103	108	81	75	53	47	467	6	100
11/04/2015 07:15	99	115	105	89	48	43	499	6	100
11/04/2015 07:20	107	113	105	90	63	35	513	6	100
11/04/2015 07:25	109	110	78	59	48	39	443	6	100
11/04/2015 07:30	123	122	92	95	57	48	537	6	100
11/04/2015 07:35	109	124	102	79	48	43	505	6	100
11/04/2015 07:40	121	126	114	78	58	43	540	6	100
11/04/2015 07:45	117	122	104	78	63	37	521	6	100
11/04/2015 07:50	125	115	114	80	62	50	546	6	100
11/04/2015 07:55	137	117	114	67	59	43	537	6	100
11/04/2015 08:00	83	79	71	75	81	72	461	6	100
11/04/2015 08:05	87	73	64	62	65	71	422	6	100
11/04/2015 08:10	86	71	66	71	71	77	442	6	100
11/04/2015 08:15	83	71	62	45	56	65	382	6	100
11/04/2015 08:20	96	89	74	72	63	70	464	6	100
11/04/2015 08:25	106	93	68	55	49	55	426	6	100
11/04/2015 08:30	120	104	60	64	44	36	428	6	100
11/04/2015 08:35	127	113	79	62	47	40	468	6	100
11/04/2015 08:40	121	108	80	70	55	48	482	6	100
11/04/2015 08:45	115	102	76	71	65	46	475	6	100
11/04/2015 08:50	114	95	73	65	57	48	452	6	100
11/04/2015 08:55	109	92	72	70	48	36	427	6	100
11/04/2015 09:00	109	99	72	64	46	36	426	6	100
11/04/2015 09:05	107	94	78	66	52	38	435	6	100
11/04/2015 09:10	85	74	70	63	62	37	391	6	100
11/04/2015 09:15	91	101	79	71	63	45	450	6	100
11/04/2015 09:20	78	82	94	75	72	59	460	6	100
11/04/2015 09:25	86	108	90	80	66	57	487	6	100
11/04/2015 09:30	92	112	82	77	68	53	484	6	100
11/04/2015 09:35	102	104	85	74	59	26	450	6	100
11/04/2015 09:40	95	105	101	85	72	58	516	6	100
11/04/2015 09:45	91	82	82	74	75	58	462	6	100
11/04/2015 09:50	86	106	89	81	59	64	485	6	100
11/04/2015 09:55	87	91	86	85	67	66	482	6	100
11/04/2015 10:00	90	91	92	86	57	47	463	6	100
11/04/2015 10:05	86	100	95	100	66	54	501	6	100
11/04/2015 10:10	93	111	93	99	68	65	529	6	100
11/04/2015 10:15	88	99	86	76	86	62	497	6	100
11/04/2015 10:20	91	89	102	75	87	69	513	6	100
11/04/2015 10:25	108	97	90	76	71	62	504	6	100
11/04/2015 10:30	105	110	97	88	74	61	535	6	100
11/04/2015 10:35	82	81	85	88	80	54	470	6	100
11/04/2015 10:40	84	93	92	93	67	52	481	6	100
11/04/2015 10:45	103	100	86	95	72	62	518	6	100
11/04/2015 10:50	90	98	85	73	77	61	484	6	100
11/04/2015 10:55	98	107	95	81	77	67	525	6	100
11/04/2015 11:00	85	87	85	74	72	58	461	6	100
11/04/2015 11:05	87	101	91	82	78	58	497	6	100
11/04/2015 11:10	85	100	82	88	76	53	484	6	100
11/04/2015 11:15	84	80	88	78	67	51	448	6	100
11/04/2015 11:20	84	90	71	81	75	62	463	6	100
11/04/2015 11:25	92	90	90	84	71	74	501	6	100
11/04/2015 11:30	88	85	73	78	68	69	461	6	100
11/04/2015 11:35	89	101	97	74	67	64	492	6	100
11/04/2015 11:40	93	95	92	87	88	64	519	6	100
11/04/2015 11:45	96	104	86	93	76	62	517	6	100
11/04/2015 11:50	79	98	87	94	73	52	483	6	100
11/04/2015 11:55	89	92	84	80	77	62	484	6	100
11/04/2015 12:00	78	81	84	71	74	51	439	6	100
11/04/2015 12:05	83	81	75	75	73	58	445	6	100
11/04/2015 12:10	84	90	95	77	81	60	487	6	100
11/04/2015 12:15	85	98	81	90	83	67	504	6	100
11/04/2015 12:20	77	81	77	82	83	53	453	6	100
11/04/2015 12:25	80	102	81	85	79	75	502	6	100
11/04/2015 12:30	79	94	86	89	60	65	473	6	100
11/04/2015 12:35	91	93	95	89	71	64	503	6	100
11/04/2015 12:40	89	95	92	94	84	66	520	6	100
11/04/2015 12:45	72	88	91	86	74	55	466	6	100
11/04/2015 12:50	83	96	72	81	75	40	447	6	100
11/04/2015 12:55	84	95	79	89	67	58	472	6	100
11/04/2015 13:00	77	83	78	65	67	65	435	6	100
11/04/2015 13:05	71	94	80	84	64	58	451	6	100
11/04/2015 13:10	81	98	77	81	77	53	467	6	100
11/04/2015 13:15	88	84	73	81	62	48	436	6	100
11/04/2015 13:20	66	81	93	93	81	57	471	6	100
11/04/2015 13:25	105	93	85	78	73	63	497	6	100
11/04/2015 13:30	70	94	89	94	81	55	483	6	100
11/04/2015 13:35	77	93	82	87	75	64	478	6	100
11/04/2015 13:40	87	103	99	75	78	51	493	6	100
11/04/2015 13:45	86	97	77	95	83	67	505	6	100
11/04/2015 13:50	87	83	88	89	88	58	493	6	100
11/04/2015 13:55	79	96	86	84	72	56	473	6	100
11/04/2015 14:00	75	95	92	78	60	45	445	6	100
11/04/2015 14:05	79	97	84	92	69	58	479	6	100
11/04/2015 14:10	95	98	92	95	66	50	496	6	100
11/04/2015 14:15	95	91	102	80	76	70	514	6	100
11/04/2015 14:20	95	99	90	72	81	70	507	6	100
11/04/2015 14:25	91	102	95	90	81	65	524	6	100
11/04/2015 14:30	89	75	83	85	79	48	459	6	100
11/04/2015 14:35	75	98	93	81	82	57	486	6	100
11/04/2015 14:40	77	88	87	94	93	67	506	6	100
11/04/2015 14:45	86	110	86	96	80	76	534	6	100
11/04/2015 14:50	83	95	113	102	81	65	539	6	100
11/04/2015 14:55	94	114	104	96	73	56	537	6	100
11/04/2015 15:00	89	101	102	89	72	62	515	6	100
11/04/2015 15:05	94	107	88	97	73	60	519	6	100
11/04/2015 15:10	91	85	96	94	69	62	497	6	100
11/04/2015 15:15	103	107	91	99	65	56	521	6	100
11/04/2015 15:20	96	100	99	103	69	74	541	6	100
11/04/2015 15:25	95	90	106	106	89	66	552	6	100
11/04/2015 15:30	95	87	94	90	76	65	507	6	100
11/04/2015 15:35	98	104	109	100	79	69	559	6	100
11/04/2015 15:40	94	99	110	99	66	68	536	6	100
11/04/2015 15:45	100	105	103	114	91	69	582	6	100
11/04/2015 15:50	105	124	105	106	75	59	574	6	100
11/04/2015 15:55	113	94	100	89	77	52	525	6	100
11/04/2015 16:00	110	112	105	107	83	70	587	6	100
11/04/2015 16:05	93	108	102	83	72	61	519	6	100
11/04/2015 16:10	97	94	95	77	77	59	499	6	100
11/04/2015 16:15	95	115	109	81	92	57	549	6	100
11/04/2015 16:20	88	108	96	88	68	55	503	6	100
11/04/2015 16:25	102	124	92	91	69	58	536	6	100
11/04/2015 16:30	106	105	103	91	82	58	545	6	100
11/04/2015 16:35	119	109	98	91	72	60	549	6	100
11/04/2015 16:40	96	91	89	86	66	48	476	6	100
11/04/2015 16:45	119	119	120	99	79	64	600	6	100
11/04/2015 16:50	108	124	111	94	73	62	572	6	100
11/04/2015 16:55	114	115	100	91	90	52	562	6	100
11/04/2015 17:00	111	134	95	94	57	54	545	6	100
11/04/2015 17:05	129	117	110	107	71	58	592	6	100
11/04/2015 17:10	110	99	119	102	68	57	555	6	100
11/04/2015 17:15	132	128	132	109	83	56	640	6	100
11/04/2015 17:20	111	113	106	107	75	57	569	6	100
11/04/2015 17:25	111	125	100	95	66	60	557	6	100
11/04/2015 17:30	118	120	100	110	74	64	586	6	100
11/04/2015 17:35	111	111	99	111	94	80	606	6	100
11/04/2015 17:40	103	99	95	91	81	55	524	6	100
11/04/2015 17:45	102	112	99	98	82	63	556	6	100
11/04/2015 17:50	112	104	117	115	79	59	586	6	100
11/04/2015 17:55	107	106	112	111	63	58	557	6	100
11/04/2015 18:00	93	87	97	104	81	61	523	6	100
11/04/2015 18:05	85	90	90	91	78	71	505	6	100
11/04/2015 18:10	89	99	100	95	84	59	526	6	100
11/04/2015 18:15	98	87	97	102	93	67	544	6	100
11/04/2015 18:20	85	98	97	95	79	77	531	6	100
11/04/2015 18:25	123	97	103	90	85	49	547	6	100
11/04/2015 18:30	100	103	92	100	93	64	552	6	100
11/04/2015 18:35	95	96	93	81	81	73	519	6	100
11/04/2015 18:40	72	83	86	82	75	70	468	6	100
11/04/2015 18:45	67	78	74	88	70	67	444	6	100
11/04/2015 18:50	71	88	79	76	95	75	484	6	100
11/04/2015 18:55	59	82	74	95	70	45	425	6	100
11/04/2015 19:00	44	72	59	75	66	61	377	6	100
11/04/2015 19:05	80	74	97	88	79	74	492	6	100
11/04/2015 19:10	67	62	67	86	74	51	407	6	100
11/04/2015 19:15	67	69	61	69	66	53	385	6	100
11/04/2015 19:20	53	58	63	69	71	41	355	6	100
11/04/2015 19:25	60	61	57	59	53	49	339	6	100
11/04/2015 19:30	48	59	61	68	61	37	334	6	100
11/04/2015 19:35	55	63	74	60	58	40	350	6	100
11/04/2015 19:40	28	53	60	57	61	35	294	6	100
11/04/2015 19:45	37	61	59	66	53	49	325	6	100
11/04/2015 19:50	60	64	55	60	57	52	348	6	100
11/04/2015 19:55	58	57	47	52	64	42	320	6	100
11/04/2015 20:00	36	49	53	56	53	46	293	6	100
11/04/2015 20:05	47	55	52	57	42	40	293	6	100
11/04/2015 20:10	38	54	45	57	51	42	287	6	100
11/04/2015 20:15	41	48	52	61	49	55	306	6	100
11/04/2015 20:20	33	45	49	51	35	42	255	6	100
11/04/2015 20:25	39	42	44	56	45	42	268	6	100
11/04/2015 20:30	43	53	47	57	55	43	298	6	100
11/04/2015 20:35	27	39	41	43	50	44	244	6	100
11/04/2015 20:40	47	45	50	42	40	28	252	6	100
11/04/2015 20:45	35	48	44	50	43	38	258	6	100
11/04/2015 20:50	44	42	39	47	59	36	267	6	100
11/04/2015 20:55	50	47	50	48	50	29	274	6	100
11/04/2015 21:00	36	49	49	46	44	30	254	6	100
11/04/2015 21:05	34	42	39	44	32	32	223	6	100
11/04/2015 21:10	43	43	49	40	49	31	255	6	100
11/04/2015 21:15	38	42	46	46	38	37	247	6	100
11/04/2015 21:20	38	39	43	47	43	43	253	6	100
11/04/2015 21:25	43	46	45	48	43	42	267	6	100
11/04/2015 21:30	43	52	45	43	41	35	259	6	100
11/04/2015 21:35	39	42	34	31	39	30	215	6	100
11/04/2015 21:40	41	38	43	32	43	36	233	6	100
11/04/2015 21:45	39	45	35	37	42	27	225	6	100
11/04/2015 21:50	34	42	43	45	37	26	227	6	100
11/04/2015 21:55	34	42	46	50	40	29	241	6	100
11/04/2015 22:00	29	31	30	40	32	32	194	6	100
11/04/2015 22:05	42	50	40	34	43	21	230	6	100
11/04/2015 22:10	27	36	30	38	37	27	195	6	100
11/04/2015 22:15	32	35	33	41	44	31	216	6	100
11/04/2015 22:20	28	32	30	41	39	31	201	6	100
11/04/2015 22:25	28	32	38	29	36	21	184	6	100
11/04/2015 22:30	22	27	29	25	37	31	171	6	100
11/04/2015 22:35	27	32	24	28	33	30	174	6	100
11/04/2015 22:40	18	37	28	26	25	18	152	6	100
11/04/2015 22:45	31	35	36	28	26	21	177	6	100
11/04/2015 22:50	20	30	24	27	30	25	156	6	100
11/04/2015 22:55	19	31	21	24	21	22	138	6	100
11/04/2015 23:00	10	16	18	26	18	17	105	6	100
11/04/2015 23:05	27	23	25	23	16	18	132	6	100
11/04/2015 23:10	17	19	20	17	25	11	109	6	100
11/04/2015 23:15	16	21	11	25	16	19	108	6	100
11/04/2015 23:20	15	24	13	22	24	16	114	6	100
11/04/2015 23:25	25	29	19	12	19	10	114	6	100
11/04/2015 23:30	13	13	20	17	15	10	88	6	100
11/04/2015 23:35	17	28	16	21	15	11	108	6	100
11/04/2015 23:40	22	26	20	26	16	13	123	6	100
11/04/2015 23:45	16	18	20	15	13	10	92	6	100
11/04/2015 23:50	12	20	10	12	13	11	78	6	100
11/04/2015 23:55	12	17	17	21	12	12	91	6	100
11/05/2015 00:00	12	19	11	14	7	11	74	6	100
11/05/2015 00:05	13	18	15	10	15	6	77	6	100
11/05/2015 00:10	4	8	9	14	17	9	61	6	100
11/05/2015 00:15	4	9	18	19	14	5	69	6	100
11/05/2015 00:20	8	16	11	16	14	5	70	6	100
11/05/2015 00:25	11	15	12	10	16	12	76	6	100
11/05/2015 00:30	5	11	14	8	8	9	55	6	100
11/05/2015 00:35	5	8	5	7	8	4	37	6	100
11/05/2015 00:40	4	10	8	14	11	11	58	6	100
11/05/2015 00:45	10	10	11	11	5	7	54	6	100
11/05/2015 00:50	3	7	9	7	8	8	42	6	100
11/05/2015 00:55	5	12	8	8	11	9	53	6	100
11/05/2015 01:00	9	13	17	8	6	4	57	6	100
11/05/2015 01:05	2	8	4	6	9	10	39	6	100
11/05/2015 01:10	10	11	7	7	5	3	43	6	100
11/05/2015 01:15	5	14	8	8	6	3	44	6	100
11/05/2015 01:20	9	10	9	10	7	1	46	6	100
11/05/2015 01:25	5	9	10	6	9	3	42	6	100
11/05/2015 01:30	7	9	12	8	8	3	47	6	100
11/05/2015 01:35	9	11	5	11	8	2	46	6	100
11/05/2015 01:40	4	7	9	6	9	7	42	6	100
11/05/2015 01:45	6	6	11	7	6	5	41	6	100
11/05/2015 01:50	10	6	10	9	7	9	51	6	100
11/05/2015 01:55	4	11	11	3	4	2	35	6	100
11/05/2015 02:00	3	10	9	6	9	3	40	6	100
11/05/2015 02:05	5	9	7	11	5	3	40	6	100
11/05/2015 02:10	7	9	4	2	6	4	32	6	100
11/05/2015 02:15	5	8	12	5	8	2	40	6	100
11/05/2015 02:20	5	7	6	4	6	3	31	6	100
11/05/2015 02:25	7	5	10	9	7	5	43	6	100
11/05/2015 02:30	9	8	10	8	7	4	46	6	100
11/05/2015 02:35	5	11	7	6	7	1	37	6	100
11/05/2015 02:40	8	11	8	13	8	2	50	6	100
11/05/2015 02:45	6	11	11	8	5	5	46	6	100
11/05/2015 02:50	5	9	12	10	6	1	43	6	100
11/05/2015 02:55	7	12	14	14	2	6	55	6	100
11/05/2015 03:00	9	15	22	7	4	8	65	6	100
11/05/2015 03:05	8	13	8	7	7	4	47	6	100
11/05/2015 03:10	10	22	14	14	5	5	70	6	100
11/05/2015 03:15	8	14	6	11	9	8	56	6	100
11/05/2015 03:20	12	12	13	20	9	7	73	6	100
11/05/2015 03:25	17	17	13	10	12	5	74	6	100
11/05/2015 03:30	18	23	17	8	11	6	83	6	100
11/05/2015 03:35	20	28	19	8	8	3	86	6	100
11/05/2015 03:40	24	27	23	15	12	7	108	6	100
11/05/2015 03:45	20	29	15	16	15	4	99	6	100
11/05/2015 03:50	18	19	24	16	10	4	91	6	100
11/05/2015 03:55	20	18	17	19	7	8	89	6	100
11/05/2015 04:00	22	28	24	19	17	6	116	6	100
11/05/2015 04:05	28	29	15	24	14	8	118	6	100
11/05/2015 04:10	31	36	29	20	15	10	141	6	100
11/05/2015 04:15	42	50	36	21	21	5	175	6	100
11/05/2015 04:20	42	47	26	37	17	11	180	6	100
11/05/2015 04:25	55	43	41	37	12	15	203	6	100
11/05/2015 04:30	53	59	45	27	20	11	215	6	100
11/05/2015 04:35	69	67	66	46	17	13	278	6	100
11/05/2015 04:40	63	65	53	44	29	14	268	6	100
11/05/2015 04:45	66	70	49	47	31	26	289	6	100
11/05/2015 04:50	89	82	72	56	28	31	358	6	100
11/05/2015 04:55	97	82	67	45	34	15	340	6	100
11/05/2015 05:00	115	99	71	67	37	24	413	6	100
11/05/2015 05:05	115	110	83	78	53	32	471	6	100
11/05/2015 05:10	131	122	102	79	55	39	528	6	100
11/05/2015 05:15	158	127	98	110	60	42	595	6	100
11/05/2015 05:20	160	133	119	104	69	49	634	6	100
11/05/2015 05:25	182	160	141	122	79	61	745	6	100
11/05/2015 05:30	174	166	123	106	85	50	704	6	100
11/05/2015 05:35	153	145	128	100	95	66	687	6	100
11/05/2015 05:40	119	113	112	111	84	83	622	6	100
11/05/2015 05:45	127	122	104	119	103	87	662	6	100
11/05/2015 05:50	99	93	90	103	101	98	584	6	100
11/05/2015 05:55	79	79	73	82	89	108	510	6	100
11/05/2015 06:00	101	94	84	96	108	106	589	6	100
11/05/2015 06:05	93	86	72	95	84	69	499	6	100
11/05/2015 06:10	106	99	78	93	73	65	514	6	100
11/05/2015 06:15	124	101	84	85	60	45	499	6	100
11/05/2015 06:20	112	112	93	87	57	38	499	6	100
11/05/2015 06:25	114	105	94	88	42	44	487	6	100
11/05/2015 06:30	114	93	91	74	49	36	457	6	100
11/05/2015 06:35	100	105	106	93	53	49	506	6	100
11/05/2015 06:40	126	135	108	98	68	52	587	6	100
11/05/2015 06:45	109	109	101	82	65	44	510	6	100
11/05/2015 06:50	124	111	106	83	64	59	547	6	100
11/05/2015 06:55	95	103	87	86	65	40	476	6	100
