5 Minutes	Lane 1 Speed (mph)	Lane 2 Speed (mph)	Lane 3 Speed (mph)	Speed (mph)	# Lane Points	% Observed
11/03/2015 14:00	68.4	65.1	59.8	64.7	3	0
11/03/2015 14:05	67.8	64.6	59.4	64.2	3	0
11/03/2015 14:10	67.9	64.7	59.4	64.2	3	0
11/03/2015 14:15	67.6	64.4	59.2	63.9	3	0
11/03/2015 14:20	67.5	64.3	59.1	63.9	3	0
11/03/2015 14:25	65.4	62.3	57.2	61.8	3	0
11/03/2015 14:30	59.4	56.8	51.8	56.2	3	0
11/03/2015 14:35	59.9	57.2	52.2	56.6	3	0
11/03/2015 14:40	61	58	52.9	57.5	3	0
11/03/2015 14:45	52.1	49.1	42.7	48.2	3	0
11/03/2015 14:50	46.9	44	36.8	42.9	3	0
11/03/2015 14:55	44	41.2	33.7	39.9	3	0
11/03/2015 15:00	42.2	39.4	31.7	38.1	3	0
11/03/2015 15:05	42.6	39.8	32.3	38.5	3	0
11/03/2015 15:10	41.3	39.1	32	37.7	3	0
11/03/2015 15:15	42.1	39.5	31.9	38.1	3	0
11/03/2015 15:20	39.5	36.7	28.8	35.3	3	0
11/03/2015 15:25	39.1	37.9	31.3	36.3	3	0
11/03/2015 15:30	39	37.8	30.4	36	3	0
11/03/2015 15:35	38.8	36.6	31.3	35.8	3	0
11/03/2015 15:40	41.9	39.1	31.4	37.8	3	0
11/03/2015 15:45	42.2	39.4	31.7	38.1	3	0
11/03/2015 15:50	40.3	37.6	29.8	36.1	3	0
11/03/2015 15:55	38.7	36.4	29.1	35	3	0
11/03/2015 16:00	37.1	34.9	27.5	33.4	3	0
11/03/2015 16:05	36.4	34.2	26.8	32.7	3	0
11/03/2015 16:10	37.2	34.5	27.1	33.1	3	0
11/03/2015 16:15	36.9	34.2	27.4	33.1	3	0
11/03/2015 16:20	36.1	33.6	25.7	32.1	3	0
11/03/2015 16:25	32.1	30.4	26.2	29.7	3	0
11/03/2015 16:30	35.4	33.5	29.3	32.9	3	0
11/03/2015 16:35	41.2	38.4	32.4	37.5	3	0
11/03/2015 16:40	39.4	37.1	29.9	35.7	3	0
11/03/2015 16:45	39	36.3	28.4	34.9	3	0
11/03/2015 16:50	37.8	35.1	27.1	33.6	3	0
11/03/2015 16:55	35.7	33.3	25.2	31.7	3	0
11/03/2015 17:00	34.7	32.9	26	31.4	3	0
11/03/2015 17:05	33.5	32.7	25.3	30.7	3	0
11/03/2015 17:10	36.4	34.5	26.7	32.8	3	0
11/03/2015 17:15	36.8	34.2	26	32.6	3	0
11/03/2015 17:20	35.1	32.9	24.7	31.1	3	0
11/03/2015 17:25	33.8	32.9	25.8	31	3	0
11/03/2015 17:30	33.3	31.9	28.1	31.2	3	0
11/03/2015 17:35	36.3	34.4	28.7	33.3	3	0
11/03/2015 17:40	35.1	33	28.7	32.4	3	0
11/03/2015 17:45	37.5	34.8	26.7	33.2	3	0
11/03/2015 17:50	37.6	34.9	26.9	33.4	3	0
11/03/2015 17:55	37.7	35	27	33.5	3	0
11/03/2015 18:00	36.3	33.6	25.4	32	3	0
11/03/2015 18:05	35.9	34	27.4	32.6	3	0
11/03/2015 18:10	37.3	35.4	27.4	33.7	3	0
11/03/2015 18:15	37.3	35	27	33.4	3	0
11/03/2015 18:20	37.7	35.2	27.2	33.6	3	0
11/03/2015 18:25	35.1	33.9	26.7	32.1	3	0
11/03/2015 18:30	34.4	33.2	27.9	32	3	0
11/03/2015 18:35	33.7	31.9	28.1	31.3	3	0
11/03/2015 18:40	39.2	36.6	32.6	36.3	3	0
11/03/2015 18:45	43.7	41.1	34.3	39.9	3	0
11/03/2015 18:50	42.9	40.3	35.2	39.6	3	0
11/03/2015 18:55	40.8	39.4	35.2	38.7	3	0
11/03/2015 19:00	44.6	41.8	35.3	40.8	3	0
11/03/2015 19:05	42.4	40.3	32.7	38.8	3	0
11/03/2015 19:10	40.9	38.6	33.1	37.8	3	0
11/03/2015 19:15	42.4	40.2	35	39.4	3	0
11/03/2015 19:20	38.1	35.8	28.5	34.3	3	0
11/03/2015 19:25	41.3	38.5	30.8	37.1	3	0
11/03/2015 19:30	40.7	38.6	33.1	37.7	3	0
11/03/2015 19:35	44.3	41.8	37.2	41.3	3	0
11/03/2015 19:40	53	50.3	45.1	49.7	3	0
11/03/2015 19:45	58.8	56.2	50.5	55.4	3	0
11/03/2015 19:50	60.1	57.4	52.4	56.8	3	0
11/03/2015 19:55	61.9	58.8	53.7	58.4	3	0
11/03/2015 20:00	63.8	60.7	55.2	60.2	3	0
11/03/2015 20:05	64.5	61.5	56.5	61	3	0
11/03/2015 20:10	65.8	62.6	57.4	62.1	3	0
11/03/2015 20:15	66.2	63.1	58	62.6	3	0
11/03/2015 20:20	66.9	63.7	58.2	63.1	3	0
11/03/2015 20:25	67.2	63.9	58.6	63.4	3	0
11/03/2015 20:30	67.5	64.3	59.1	63.9	3	0
11/03/2015 20:35	68.2	64.9	59.7	64.5	3	0
11/03/2015 20:40	70.8	67.3	61.9	66.9	3	0
11/03/2015 20:45	69.2	65.9	60.6	65.5	3	0
11/03/2015 20:50	69.4	66	60.7	65.5	3	0
11/03/2015 20:55	69.1	65.7	60.4	65.3	3	0
11/03/2015 21:00	70.3	66.9	61.5	66.5	3	0
11/03/2015 21:05	70.8	67.3	61.9	66.9	3	0
11/03/2015 21:10	70.7	67.3	61.9	66.8	3	0
11/03/2015 21:15	70.6	67.2	61.8	66.7	3	0
11/03/2015 21:20	70.8	67.3	61.9	66.8	3	0
11/03/2015 21:25	70.3	66.9	61.5	66.4	3	0
11/03/2015 21:30	70	66.6	61.2	66.1	3	0
11/03/2015 21:35	70.3	66.9	61.7	66.5	3	0
11/03/2015 21:40	71.1	67.7	62.3	67.2	3	0
11/03/2015 21:45	70.8	67.4	62	66.9	3	0
11/03/2015 21:50	71.6	68.3	63.1	67.8	3	0
11/03/2015 21:55	71.8	68.6	63.1	68	3	0
11/03/2015 22:00	71.4	67.9	62.5	67.4	3	0
11/03/2015 22:05	70.6	67.2	61.8	66.7	3	0
11/03/2015 22:10	70.9	67.5	62.1	67	3	0
11/03/2015 22:15	71.8	68.4	62.9	67.9	3	0
11/03/2015 22:20	71.2	68	62.5	67.4	3	0
11/03/2015 22:25	71.4	68.1	63.1	67.7	3	0
11/03/2015 22:30	71.2	67.8	62.3	67.3	3	0
11/03/2015 22:35	71	67.6	62.1	67	3	0
11/03/2015 22:40	71.1	67.7	62.3	67.2	3	0
11/03/2015 22:45	72.3	68.8	63.3	68.3	3	0
11/03/2015 22:50	72.6	69.1	63.5	68.5	3	0
11/03/2015 22:55	72.8	69.2	63.7	68.7	3	0
11/03/2015 23:00	72.8	69.2	63.7	68.7	3	0
11/03/2015 23:05	71.4	67.9	62.5	67.4	3	0
11/03/2015 23:10	71.6	68.1	62.9	67.6	3	0
11/03/2015 23:15	71.9	68.5	63.3	67.9	3	0
11/03/2015 23:20	73.4	69.8	64.4	69.3	3	0
11/03/2015 23:25	73.2	69.8	64.9	69.4	3	0
11/03/2015 23:30	71.9	68.4	62.9	67.8	3	0
11/03/2015 23:35	72.3	68.8	63.3	68.1	3	0
11/03/2015 23:40	72.8	69.3	63.7	68.6	3	0
11/03/2015 23:45	71.1	67.6	62.1	67	3	0
11/03/2015 23:50	69.8	66.4	61	65.7	3	0
11/03/2015 23:55	70.5	67.1	61.6	66.4	3	0
11/04/2015 00:00	73.2	69.6	64	68.9	3	0
11/04/2015 00:05	72.5	69	63.5	68.3	3	0
11/04/2015 00:10	72.6	69.1	63.5	68.4	3	0
11/04/2015 00:15	72.7	69.2	63.6	68.5	3	0
11/04/2015 00:20	72.7	69.3	63.7	68.5	3	0
11/04/2015 00:25	72.6	69.1	63.5	68.3	3	0
11/04/2015 00:30	72.8	69.2	63.7	68.5	3	0
11/04/2015 00:35	72.7	69.2	63.6	68.3	3	0
11/04/2015 00:40	72.5	69	63.5	68.2	3	0
11/04/2015 00:45	72.6	69.1	63.5	68.3	3	0
11/04/2015 00:50	72.7	69.2	63.6	68.4	3	0
11/04/2015 00:55	72.4	69	63.9	68.2	3	0
11/04/2015 01:00	72.2	68.8	63.7	68.1	3	0
11/04/2015 01:05	72.8	69.3	63.7	68.4	3	0
11/04/2015 01:10	72.7	69.2	63.7	68.2	3	0
11/04/2015 01:15	73	69.6	64.7	68.8	3	0
11/04/2015 01:20	73.8	70.4	64.8	69.6	3	0
11/04/2015 01:25	73.8	70.4	64.8	69.4	3	0
11/04/2015 01:30	72.5	69	63.5	68.2	3	0
11/04/2015 01:35	72.6	69.1	63.5	68	3	0
11/04/2015 01:40	72.6	69.1	63.5	68.3	3	0
11/04/2015 01:45	72.6	69.1	63.5	68.1	3	0
11/04/2015 01:50	72.6	69.1	63.5	68	3	0
11/04/2015 01:55	71.5	68.1	63.1	67	3	0
11/04/2015 02:00	71.4	68	63	67.4	3	0
11/04/2015 02:05	70.7	67.3	62.2	66.2	3	0
11/04/2015 02:10	73.4	70	64.8	69.2	3	0
11/04/2015 02:15	73.8	70.4	65.2	69.5	3	0
11/04/2015 02:20	73.9	70.5	65.3	69.5	3	0
11/04/2015 02:25	74	70.6	65.5	69.8	3	0
11/04/2015 02:30	74.1	70.8	65.6	69.7	3	0
11/04/2015 02:35	73.6	70.2	65	69.1	3	0
11/04/2015 02:40	74.1	70.7	65.5	69.7	3	0
11/04/2015 02:45	74.2	70.8	65.7	69.8	3	0
11/04/2015 02:50	74.2	70.8	65.6	69.9	3	0
11/04/2015 02:55	74	70.7	65.5	69.7	3	0
11/04/2015 03:00	74	70.6	65.4	69.6	3	0
11/04/2015 03:05	73.7	70.3	65.1	69.3	3	0
11/04/2015 03:10	73.8	70.5	65.3	69.5	3	0
11/04/2015 03:15	73	69.7	64.2	68.7	3	0
11/04/2015 03:20	72.5	69.1	63.8	68.2	3	0
11/04/2015 03:25	72.5	69.1	64	68.2	3	0
11/04/2015 03:30	72.9	69.5	64.1	68.5	3	0
11/04/2015 03:35	72.8	69.4	64.5	68.6	3	0
11/04/2015 03:40	73.4	70.1	64.9	69	3	0
11/04/2015 03:45	73	69.6	64.1	68.7	3	0
11/04/2015 03:50	73.2	69.9	64.8	69	3	0
11/04/2015 03:55	73.4	70	64.8	69.1	3	0
11/04/2015 04:00	73.2	69.7	64.1	68.8	3	0
11/04/2015 04:05	73.2	69.7	64.5	68.9	3	0
11/04/2015 04:10	73.8	70.4	65.2	69.6	3	0
11/04/2015 04:15	73.8	70.4	65.2	69.5	3	0
11/04/2015 04:20	73.3	69.8	64.2	68.9	3	0
11/04/2015 04:25	74.5	71.1	65.9	70.4	3	0
11/04/2015 04:30	73.5	70.1	64.9	69.4	3	0
11/04/2015 04:35	73	69.6	64.3	69	3	0
11/04/2015 04:40	73.1	69.6	64.4	68.9	3	0
11/04/2015 04:45	75.1	71.8	66.6	71.2	3	0
11/04/2015 04:50	74.1	70.7	65.5	70.1	3	0
11/04/2015 04:55	74.8	71.4	66.2	70.8	3	0
11/04/2015 05:00	74	70.5	64.9	69.9	3	0
11/04/2015 05:05	71.8	68.4	63.1	67.8	3	0
11/04/2015 05:10	71.2	67.9	62.6	67.3	3	0
11/04/2015 05:15	73	69.7	64.1	69.1	3	0
11/04/2015 05:20	72.2	68.8	63.2	68.2	3	0
11/04/2015 05:25	72.5	69	63.8	68.6	3	0
11/04/2015 05:30	73.2	69.8	64.6	69.4	3	0
11/04/2015 05:35	72.6	69.2	63.9	68.7	3	0
11/04/2015 05:40	73.1	69.7	64.1	69.2	3	0
11/04/2015 05:45	73	69.7	64.5	69.3	3	0
11/04/2015 05:50	73.7	70.2	65	69.8	3	0
11/04/2015 05:55	72.5	69.2	63.9	68.7	3	0
11/04/2015 06:00	72.2	68.8	63.5	68.3	3	0
11/04/2015 06:05	71.5	68.1	62.8	67.7	3	0
11/04/2015 06:10	73.7	70.2	64.8	69.8	3	0
11/04/2015 06:15	72.8	69.4	64.5	69.1	3	0
11/04/2015 06:20	73.7	70.2	65	69.8	3	0
11/04/2015 06:25	73.3	69.8	64.2	69.3	3	0
11/04/2015 06:30	73.2	69.8	64.6	69.4	3	0
11/04/2015 06:35	72.9	69.6	64.4	69.1	3	0
11/04/2015 06:40	72.6	69.1	63.9	68.7	3	0
11/04/2015 06:45	71.8	68.4	62.9	67.9	3	0
11/04/2015 06:50	72.3	69	64.1	68.7	3	0
11/04/2015 06:55	71.8	68.4	63.5	68.1	3	0
11/04/2015 07:00	73.2	69.9	64.7	69.5	3	0
11/04/2015 07:05	72.8	69.5	64.3	69.1	3	0
11/04/2015 07:10	72.6	69.3	64.1	68.9	3	0
11/04/2015 07:15	73.2	69.8	64.6	69.4	3	0
11/04/2015 07:20	72.5	69.2	64	68.8	3	0
11/04/2015 07:25	72.3	69	63.8	68.6	3	0
11/04/2015 07:30	72.5	69.2	64	68.8	3	0
11/04/2015 07:35	72.9	69.6	64.4	69.2	3	0
11/04/2015 07:40	73.2	69.9	64.7	69.5	3	0
11/04/2015 07:45	72.8	69.5	64.3	69.1	3	0
11/04/2015 07:50	72.1	68.8	63.5	68.4	3	0
11/04/2015 07:55	71.6	68.3	63	67.9	3	0
11/04/2015 08:00	71	67.6	62.2	67.1	3	0
11/04/2015 08:05	70.4	67	61.6	66.6	3	0
11/04/2015 08:10	68.4	65.1	59.8	64.6	3	0
11/04/2015 08:15	69.8	66.4	61.1	66	3	0
11/04/2015 08:20	70.5	67.1	61.7	66.7	3	0
11/04/2015 08:25	69.4	66	60.7	65.6	3	0
11/04/2015 08:30	67.4	64.1	58.9	63.7	3	0
11/04/2015 08:35	69.2	65.9	60.6	65.4	3	0
11/04/2015 08:40	69.6	66.3	60.9	65.8	3	0
11/04/2015 08:45	69.2	65.8	60.5	65.4	3	0
11/04/2015 08:50	69.6	66.3	60.9	65.8	3	0
11/04/2015 08:55	69	65.9	60.7	65.4	3	0
11/04/2015 09:00	69.7	66.5	61.2	66.1	3	0
11/04/2015 09:05	68.1	65	59.7	64.5	3	0
11/04/2015 09:10	69.2	65.8	60.5	65.4	3	0
11/04/2015 09:15	69.9	66.5	61.2	66.1	3	0
11/04/2015 09:20	68.1	64.8	59.5	64.4	3	0
11/04/2015 09:25	66.5	63.5	58.1	62.9	3	0
11/04/2015 09:30	66.2	63.1	57.8	62.6	3	0
11/04/2015 09:35	66.7	63.6	58.3	63.1	3	0
11/04/2015 09:40	68.2	65.1	59.9	64.6	3	0
11/04/2015 09:45	67.5	64.4	59.2	63.9	3	0
11/04/2015 09:50	68.1	64.8	59.4	64.2	3	0
11/04/2015 09:55	66.4	63.2	57.9	62.7	3	0
11/04/2015 10:00	66.8	63.7	58.3	63.1	3	0
11/04/2015 10:05	65.8	62.7	57.4	62.2	3	0
11/04/2015 10:10	65.8	62.7	57.3	62.1	3	0
11/04/2015 10:15	66.5	63.4	58.1	62.8	3	0
11/04/2015 10:20	67.6	64.5	59.3	64	3	0
11/04/2015 10:25	68.1	65	59.7	64.4	3	0
11/04/2015 10:30	66.4	63.3	58	62.8	3	0
11/04/2015 10:35	65.9	62.8	57.5	62.3	3	0
11/04/2015 10:40	67.4	64.1	58.8	63.6	3	0
11/04/2015 10:45	66.6	63.3	57.8	62.8	3	0
11/04/2015 10:50	66.8	63.8	58.5	63.3	3	0
11/04/2015 10:55	65.7	62.7	57.3	62.1	3	0
11/04/2015 11:00	65.4	62.4	57	61.8	3	0
11/04/2015 11:05	66.8	63.7	58.4	63.2	3	0
11/04/2015 11:10	64.8	61.7	56.5	61.2	3	0
11/04/2015 11:15	65.5	62.4	57.2	62	3	0
11/04/2015 11:20	65.8	62.7	57.4	62.2	3	0
11/04/2015 11:25	64.9	61.6	56.1	61.1	3	0
11/04/2015 11:30	65.6	62.5	57.1	62	3	0
11/04/2015 11:35	66.4	63.2	57.9	62.7	3	0
11/04/2015 11:40	66.3	63	57.5	62.5	3	0
11/04/2015 11:45	66.9	63.6	58.1	63	3	0
11/04/2015 11:50	65.5	62.4	57	61.9	3	0
11/04/2015 11:55	66.3	63.2	57.8	62.6	3	0
11/04/2015 12:00	64	61	55.8	60.5	3	0
11/04/2015 12:05	65.1	62	56.8	61.5	3	0
11/04/2015 12:10	66.7	63.6	58.3	63.1	3	0
11/04/2015 12:15	65.5	62.4	57.2	62	3	0
11/04/2015 12:20	66.8	63.6	58.4	63.1	3	0
11/04/2015 12:25	68	64.7	59.5	64.3	3	0
11/04/2015 12:30	69.5	66.1	60.8	65.7	3	0
11/04/2015 12:35	69.6	66.3	60.9	65.8	3	0
11/04/2015 12:40	67.1	63.8	58.5	63.4	3	0
11/04/2015 12:45	67.1	63.8	58.4	63.3	3	0
11/04/2015 12:50	67.9	64.6	59.3	64.1	3	0
11/04/2015 12:55	66.7	63.4	58	62.9	3	0
11/04/2015 13:00	64.4	61.2	55.6	60.7	3	0
11/04/2015 13:05	60.2	57.1	51.7	56.6	3	0
11/04/2015 13:10	61	58	53	57.5	3	0
11/04/2015 13:15	60.3	57.5	52.8	57	3	0
11/04/2015 13:20	50.4	48.4	42.9	47.4	3	0
11/04/2015 13:25	48.3	45.4	38.3	44.3	3	0
11/04/2015 13:30	52.1	49.2	42.5	48.2	3	0
11/04/2015 13:35	55	52	45.8	51.2	3	0
11/04/2015 13:40	57.5	54.5	47.9	53.6	3	0
11/04/2015 13:45	55.5	52.7	46.6	51.8	3	0
11/04/2015 13:50	48.7	45.7	38.7	44.6	3	0
11/04/2015 13:55	51.4	48.6	42.2	47.7	3	0
11/04/2015 14:00	54.4	51.7	45.4	50.7	3	0
11/04/2015 14:05	56.8	54.1	48.1	53.2	3	0
11/04/2015 14:10	52.5	49.8	43.5	48.9	3	0
11/04/2015 14:15	54.3	52	47.2	51.4	3	0
11/04/2015 14:20	56.7	53.8	48.9	53.3	3	0
11/04/2015 14:25	59.8	56.9	52.3	56.6	3	0
11/04/2015 14:30	64	60.9	56	60.5	3	0
11/04/2015 14:35	61.6	58.6	53.9	58.2	3	0
11/04/2015 14:40	59.5	56.5	51	55.9	3	0
11/04/2015 14:45	51.6	48.7	41.9	47.7	3	0
11/04/2015 14:50	46.5	43.6	36.3	42.4	3	0
11/04/2015 14:55	44.8	41.9	34.5	40.7	3	0
11/04/2015 15:00	43.6	41.1	34.1	39.9	3	0
11/04/2015 15:05	47.5	45.4	38.8	44.2	3	0
11/04/2015 15:10	44.5	41.7	34.2	40.4	3	0
11/04/2015 15:15	41.8	39	31.3	37.7	3	0
11/04/2015 15:20	38.4	36.1	31.6	35.5	3	0
11/04/2015 15:25	38	36.8	30.1	35.2	3	0
11/04/2015 15:30	37.4	35.7	29.1	34.2	3	0
11/04/2015 15:35	35.7	34.7	27.6	32.9	3	0
11/04/2015 15:40	32.9	30.8	26	30.1	3	0
11/04/2015 15:45	31.6	29.9	24.1	28.7	3	0
11/04/2015 15:50	31.1	29.5	24.3	28.4	3	0
11/04/2015 15:55	35.6	33.1	25.5	31.7	3	0
11/04/2015 16:00	36	33.3	26.8	32.2	3	0
11/04/2015 16:05	35.4	33.6	26	31.9	3	0
11/04/2015 16:10	31.7	30	25.9	29.3	3	0
11/04/2015 16:15	33	31.3	27	30.6	3	0
11/04/2015 16:20	34.3	32.8	27.2	31.6	3	0
11/04/2015 16:25	34	32.2	25.9	30.9	3	0
11/04/2015 16:30	30.1	29.5	24.2	28.1	3	0
11/04/2015 16:35	31	29.3	25.2	28.6	3	0
11/04/2015 16:40	34.4	32.6	28.1	31.8	3	0
11/04/2015 16:45	33.8	32	27.1	31.1	3	0
11/04/2015 16:50	34	32.2	25.9	30.9	3	0
11/04/2015 16:55	33	30.9	24.1	29.6	3	0
11/04/2015 17:00	31.5	29.8	23.7	28.5	3	0
11/04/2015 17:05	33.5	31.5	24.5	30	3	0
11/04/2015 17:10	33.1	31.4	25.8	30.3	3	0
11/04/2015 17:15	33.7	31.6	25.8	30.6	3	0
11/04/2015 17:20	34.4	32.6	26.7	31.4	3	0
11/04/2015 17:25	33.9	32.7	26.7	31.3	3	0
11/04/2015 17:30	33.9	33	25.7	31.1	3	0
11/04/2015 17:35	32.9	30.8	25.9	30.1	3	0
11/04/2015 17:40	33.8	32.8	26.2	31.2	3	0
11/04/2015 17:45	36.3	34.7	26.7	32.8	3	0
11/04/2015 17:50	35	33.2	26.8	31.9	3	0
11/04/2015 17:55	34.3	32.6	25.7	31.1	3	0
11/04/2015 18:00	33.3	32.2	26.3	30.8	3	0
11/04/2015 18:05	33.7	32.4	27.7	31.4	3	0
11/04/2015 18:10	35	33.2	28.6	32.4	3	0
11/04/2015 18:15	36.8	34.8	28.7	33.7	3	0
11/04/2015 18:20	35.8	33.9	27.9	32.8	3	0
11/04/2015 18:25	34.7	32.6	28.7	32.1	3	0
11/04/2015 18:30	35.4	33.2	28	32.4	3	0
11/04/2015 18:35	36.6	35	28.8	33.6	3	0
11/04/2015 18:40	37.7	35.7	30.4	34.8	3	0
11/04/2015 18:45	39	36.5	28.6	35	3	0
11/04/2015 18:50	37.6	35.7	28.6	34.2	3	0
11/04/2015 18:55	35.9	34	29.7	33.3	3	0
11/04/2015 19:00	35.9	33.9	29.6	33.3	3	0
11/04/2015 19:05	38.7	36.5	30.6	35.5	3	0
11/04/2015 19:10	38.7	36.7	32.3	36.1	3	0
11/04/2015 19:15	39.4	37.3	30.9	36.1	3	0
11/04/2015 19:20	42	39.2	31.6	37.9	3	0
11/04/2015 19:25	44.3	41.5	34.1	40.3	3	0
11/04/2015 19:30	46.8	43.9	36.7	42.8	3	0
11/04/2015 19:35	50	47.1	40.1	46	3	0
11/04/2015 19:40	51.3	48.7	42.5	47.7	3	0
11/04/2015 19:45	50.2	48.2	42.6	47.2	3	0
11/04/2015 19:50	54.8	52.1	45.9	51.2	3	0
11/04/2015 19:55	59.2	56.2	50	55.4	3	0
11/04/2015 20:00	62.3	59.2	53.1	58.4	3	0
11/04/2015 20:05	63.9	60.8	54.8	60.1	3	0
11/04/2015 20:10	64.7	61.6	55.8	61	3	0
11/04/2015 20:15	65.1	61.9	56.7	61.4	3	0
11/04/2015 20:20	66.9	63.6	58.4	63.2	3	0
11/04/2015 20:25	68.2	65	59.6	64.5	3	0
11/04/2015 20:30	69.2	65.9	60.5	65.4	3	0
11/04/2015 20:35	70.1	66.8	61.3	66.3	3	0
11/04/2015 20:40	68.5	65.2	59.8	64.7	3	0
11/04/2015 20:45	70.8	67.3	61.9	66.9	3	0
11/04/2015 20:50	69.5	66.1	60.8	65.7	3	0
11/04/2015 20:55	69.5	66.1	60.8	65.7	3	0
11/04/2015 21:00	70.7	67.3	61.9	66.8	3	0
11/04/2015 21:05	71.9	68.6	63.5	68.2	3	0
11/04/2015 21:10	72.5	68.9	63.7	68.5	3	0
11/04/2015 21:15	71.7	68.4	63.3	68	3	0
11/04/2015 21:20	72.1	68.6	63.1	68.1	3	0
11/04/2015 21:25	72.5	69	63.5	68.5	3	0
11/04/2015 21:30	73.4	69.9	64.3	69.4	3	0
11/04/2015 21:35	71.2	68	63	67.6	3	0
11/04/2015 21:40	73	69.5	63.9	69	3	0
11/04/2015 21:45	72.8	69.2	63.7	68.7	3	0
11/04/2015 21:50	72.5	68.9	63.4	68.4	3	0
11/04/2015 21:55	73.1	69.7	64.1	69.2	3	0
11/04/2015 22:00	73.2	69.7	64.1	69.2	3	0
11/04/2015 22:05	71.2	67.8	62.8	67.4	3	0
11/04/2015 22:10	72.5	69	63.5	68.5	3	0
11/04/2015 22:15	73.7	70.3	65.4	69.9	3	0
11/04/2015 22:20	72.7	69.2	63.7	68.7	3	0
11/04/2015 22:25	73.3	69.9	64.3	69.3	3	0
11/04/2015 22:30	73.4	69.8	64.2	69.3	3	0
11/04/2015 22:35	72.5	69.2	64.1	68.7	3	0
11/04/2015 22:40	73.1	69.9	65	69.4	3	0
11/04/2015 22:45	72	68.8	63.9	68.3	3	0
11/04/2015 22:50	73.9	70.5	65.3	70	3	0
11/04/2015 22:55	72.7	69.5	64.6	69	3	0
11/04/2015 23:00	72.5	69.3	64	68.7	3	0
11/04/2015 23:05	72.8	69.6	64.3	69	3	0
11/04/2015 23:10	72	68.7	63.3	68.1	3	0
11/04/2015 23:15	70.8	67.4	61.9	66.7	3	0
11/04/2015 23:20	72.3	68.7	63.3	68.2	3	0
11/04/2015 23:25	72.7	69.2	63.9	68.7	3	0
11/04/2015 23:30	71.9	68.4	62.9	67.8	3	0
11/04/2015 23:35	71.4	68	63	67.5	3	0
11/04/2015 23:40	71.9	68.6	63.3	67.9	3	0
11/04/2015 23:45	72.5	69	63.5	68.4	3	0
11/04/2015 23:50	71.1	67.8	62.6	67.1	3	0
11/04/2015 23:55	71.8	68.5	63.1	67.8	3	0
11/05/2015 00:00	74	70.7	65.5	69.9	3	0
11/05/2015 00:05	72.6	69.1	63.5	68.3	3	0
11/05/2015 00:10	73.1	69.7	64.2	68.9	3	0
11/05/2015 00:15	72.9	69.4	63.8	68.6	3	0
11/05/2015 00:20	73.2	69.8	64.3	69.1	3	0
11/05/2015 00:25	73.5	70.1	64.6	69.4	3	0
11/05/2015 00:30	74.3	70.9	65.8	70.2	3	0
11/05/2015 00:35	73.7	70.3	65.1	69.6	3	0
11/05/2015 00:40	73.4	70	64.8	69.3	3	0
11/05/2015 00:45	73.4	69.9	64.6	69.1	3	0
11/05/2015 00:50	73.4	69.9	64.3	69.1	3	0
11/05/2015 00:55	73	69.5	63.9	68.6	3	0
11/05/2015 01:00	72.8	69.3	63.7	68.6	3	0
11/05/2015 01:05	72.8	69.2	63.7	68.4	3	0
11/05/2015 01:10	72.5	69	63.5	68	3	0
11/05/2015 01:15	72.5	69	63.5	68.1	3	0
11/05/2015 01:20	72.2	68.8	63.4	67.9	3	0
11/05/2015 01:25	72.5	68.9	63.4	67.8	3	0
11/05/2015 01:30	73.5	70.2	65	69.3	3	0
11/05/2015 01:35	73.6	70.3	65	69.3	3	0
11/05/2015 01:40	74	70.6	65.5	69.7	3	0
11/05/2015 01:45	73.6	70.3	65	69.3	3	0
11/05/2015 01:50	73.9	70.6	65.4	69.7	3	0
11/05/2015 01:55	72.6	69.1	63.5	68	3	0
11/05/2015 02:00	72.6	69.1	63.5	68.2	3	0
11/05/2015 02:05	72.6	69.1	63.5	68.3	3	0
11/05/2015 02:10	72.6	69.1	63.5	68	3	0
11/05/2015 02:15	72.8	69.2	63.7	68	3	0
11/05/2015 02:20	72	68.5	63	67.7	3	0
11/05/2015 02:25	73.2	69.7	64.1	68.7	3	0
11/05/2015 02:30	73.1	69.7	64.1	68.6	3	0
11/05/2015 02:35	72.6	69.1	63.5	67.9	3	0
11/05/2015 02:40	72.7	69.2	63.6	68.4	3	0
11/05/2015 02:45	71.6	68.2	63.2	67.5	3	0
11/05/2015 02:50	71.5	68.1	63.1	67.2	3	0
11/05/2015 02:55	72	68.6	63.6	67.7	3	0
11/05/2015 03:00	70.5	67.1	61.8	66.3	3	0
11/05/2015 03:05	72	68.8	63.7	67.7	3	0
11/05/2015 03:10	72	68.7	63.6	67.8	3	0
11/05/2015 03:15	71.4	68.1	63.1	67.3	3	0
11/05/2015 03:20	71.3	68.1	63.1	67.3	3	0
11/05/2015 03:25	70.6	67.3	62.1	66.5	3	0
11/05/2015 03:30	70.2	66.8	61.3	66	3	0
11/05/2015 03:35	71.8	68.3	62.8	67.6	3	0
11/05/2015 03:40	72.2	69	63.5	68.2	3	0
11/05/2015 03:45	72.5	69	63.5	68.1	3	0
11/05/2015 03:50	72	68.8	63.5	67.8	3	0
11/05/2015 03:55	70.7	67.4	62.3	66.5	3	0
11/05/2015 04:00	71.2	67.8	62.8	67.2	3	0
11/05/2015 04:05	72.6	69.1	63.5	68.2	3	0
11/05/2015 04:10	72.5	69	63.5	68	3	0
11/05/2015 04:15	71.8	68.6	63.5	67.8	3	0
