5 Minutes	Lane 1 Flow (Veh/5 Minutes)	Lane 2 Flow (Veh/5 Minutes)	Lane 3 Flow (Veh/5 Minutes)	Flow (Veh/5 Minutes)	# Lane Points	% Observed
11/08/2015 16:05	165	155	128	448	3	100
11/08/2015 16:10	171	159	127	457	3	100
11/08/2015 16:15	175	167	136	478	3	100
11/08/2015 16:20	166	154	123	443	3	100
11/08/2015 16:25	165	150	123	438	3	100
11/08/2015 16:30	176	152	117	445	3	100
11/08/2015 16:35	161	151	112	424	3	100
11/08/2015 16:40	167	146	116	429	3	100
11/08/2015 16:45	163	168	120	451	3	100
11/08/2015 16:50	164	147	110	421	3	100
11/08/2015 16:55	165	147	105	417	3	100
11/08/2015 17:00	177	176	123	476	3	100
11/08/2015 17:05	141	159	111	411	3	100
11/08/2015 17:10	153	151	122	426	3	100
11/08/2015 17:15	140	136	111	387	3	100
11/08/2015 17:20	152	143	122	417	3	100
11/08/2015 17:25	157	141	115	413	3	100
11/08/2015 17:30	141	147	108	396	3	100
11/08/2015 17:35	164	156	128	448	3	100
11/08/2015 17:40	129	132	100	361	3	100
11/08/2015 17:45	162	154	116	432	3	100
11/08/2015 17:50	143	143	111	397	3	100
11/08/2015 17:55	150	147	102	399	3	100
11/08/2015 18:00	143	138	92	373	3	100
11/08/2015 18:05	107	112	87	306	3	100
11/08/2015 18:10	126	113	92	331	3	100
11/08/2015 18:15	126	118	103	347	3	100
11/08/2015 18:20	137	119	88	344	3	100
11/08/2015 18:25	139	129	95	363	3	100
11/08/2015 18:30	141	135	99	375	3	100
11/08/2015 18:35	141	141	109	391	3	100
11/08/2015 18:40	145	138	106	389	3	100
11/08/2015 18:45	157	139	105	401	3	100
11/08/2015 18:50	156	137	106	399	3	100
11/08/2015 18:55	148	137	114	399	3	100
11/08/2015 19:00	121	109	80	310	3	100
11/08/2015 19:05	146	134	102	382	3	100
11/08/2015 19:10	137	129	92	358	3	100
11/08/2015 19:15	129	119	81	329	3	100
11/08/2015 19:20	157	140	101	398	3	100
11/08/2015 19:25	145	132	89	366	3	100
11/08/2015 19:30	146	125	88	359	3	100
11/08/2015 19:35	140	138	98	376	3	100
11/08/2015 19:40	142	153	91	386	3	100
11/08/2015 19:45	135	132	90	357	3	100
11/08/2015 19:50	128	128	90	346	3	100
11/08/2015 19:55	145	144	90	379	3	100
11/08/2015 20:00	128	126	96	350	3	100
11/08/2015 20:05	157	132	88	377	3	100
11/08/2015 20:10	133	129	86	348	3	100
11/08/2015 20:15	137	132	74	343	3	100
11/08/2015 20:20	140	114	99	353	3	100
11/08/2015 20:25	136	115	80	331	3	100
11/08/2015 20:30	132	116	72	320	3	100
11/08/2015 20:35	133	119	102	354	3	100
11/08/2015 20:40	118	117	77	312	3	100
11/08/2015 20:45	111	117	84	312	3	100
11/08/2015 20:50	124	130	89	343	3	100
11/08/2015 20:55	127	108	81	316	3	100
11/08/2015 21:00	116	111	74	301	3	100
11/08/2015 21:05	126	96	66	288	3	100
11/08/2015 21:10	129	106	80	315	3	100
11/08/2015 21:15	115	97	68	280	3	100
11/08/2015 21:20	129	115	74	318	3	100
11/08/2015 21:25	116	110	70	296	3	100
11/08/2015 21:30	102	96	68	266	3	100
11/08/2015 21:35	126	110	77	313	3	100
11/08/2015 21:40	86	97	60	243	3	100
11/08/2015 21:45	108	106	71	285	3	100
11/08/2015 21:50	99	100	60	259	3	100
11/08/2015 21:55	111	92	68	271	3	100
11/08/2015 22:00	89	115	56	260	3	100
11/08/2015 22:05	93	92	75	260	3	100
11/08/2015 22:10	99	91	62	252	3	100
11/08/2015 22:15	87	90	63	240	3	100
11/08/2015 22:20	95	81	60	236	3	100
11/08/2015 22:25	83	88	53	224	3	100
11/08/2015 22:30	75	82	41	198	3	100
11/08/2015 22:35	71	67	59	197	3	100
11/08/2015 22:40	82	100	57	239	3	100
11/08/2015 22:45	67	77	54	198	3	100
11/08/2015 22:50	65	59	49	173	3	100
11/08/2015 22:55	53	65	40	158	3	100
11/08/2015 23:00	60	56	42	158	3	100
11/08/2015 23:05	70	68	45	183	3	100
11/08/2015 23:10	69	63	42	174	3	100
11/08/2015 23:15	52	74	39	165	3	100
11/08/2015 23:20	56	68	45	169	3	100
11/08/2015 23:25	62	68	51	181	3	100
11/08/2015 23:30	61	68	45	174	3	100
11/08/2015 23:35	45	59	36	140	3	100
11/08/2015 23:40	58	59	42	159	3	100
11/08/2015 23:45	48	52	37	137	3	100
11/08/2015 23:50	53	52	38	143	3	100
11/08/2015 23:55	57	58	29	144	3	100
